Time	UTC	DRONERACE_DEBUG:detection_cnt	DRONERACE_DEBUG:vy_sp	DRONERACE_DEBUG:vx_sp	DRONERACE_DEBUG:y_sp	DRONERACE_DEBUG:x_sp	DRONERACE_DEBUG:vy_est	DRONERACE_DEBUG:vx_est	DRONERACE_DEBUG:y_est	DRONERACE_DEBUG:x_est	DRONERACE_DEBUG:y_pre	DRONERACE_DEBUG:x_pre	DRONERACE_DEBUG:vy_OT	DRONERACE_DEBUG:vx_OT	DRONERACE_DEBUG:y_OT	DRONERACE_DEBUG:x_OT	DRONERACE_DEBUG:psi	DRONERACE_DEBUG:theta	DRONERACE_DEBUG:phi	DRONERACE_DEBUG:vision_position_y	DRONERACE_DEBUG:vision_position_x	DRONERACE_DEBUG:heart_beat
50.710	13:22:52.710	0	0.	0.	0.	5.	-5.571997	35.630707	-2952.6	4365.2	-2952.6	4365.2	-0.629999	0.629999	1.2	4.3	0.666129	0.388153	0.194769	0.	0.	155
50.712	13:22:52.712	0	0.	0.	0.	5.	-5.567205	35.631989	-2952.6	4365.5	-2952.6	4365.5	-0.569998	0.499998	1.2	4.3	0.665026	0.393235	0.193364	0.	0.	155
50.722	13:22:52.722	0	0.	0.	0.	5.	-5.558241	35.634468	-2952.7	4366.1	-2952.7	4366.1	-0.569998	0.499998	1.2	4.3	0.662662	0.403499	0.188672	0.	0.	155
50.744	13:22:52.744	0	0.	0.	0.	5.	-5.553948	35.635681	-2952.8	4366.4	-2952.8	4366.4	-0.569998	0.499998	1.2	4.3	0.662152	0.407884	0.183934	0.	0.	155
50.949	13:22:52.949	0	0.	0.	0.	5.	-5.549709	35.636883	-2952.8	4366.6	-2952.8	4366.6	-0.499998	0.359999	1.2	4.3	0.661008	0.411743	0.179955	0.	0.	155
50.951	13:22:52.951	0	0.	0.	0.	5.	-5.545655	35.638058	-2952.9	4366.9	-2952.9	4366.9	-0.499998	0.359999	1.2	4.3	0.659873	0.414809	0.173934	0.	0.	155
50.953	13:22:52.953	0	0.	0.	0.	5.	-5.542693	35.638931	-2952.9	4367.1	-2952.9	4367.1	-0.499998	0.359999	1.2	4.3	0.659686	0.41851	0.167008	0.	0.	155
50.956	13:22:52.956	0	0.	0.	0.	5.	-5.537964	35.640354	-2952.9	4367.5	-2952.9	4367.5	-0.499998	0.359999	1.2	4.3	0.657812	0.420418	0.159355	0.	0.	155
50.959	13:22:52.959	0	0.	0.	0.	5.	-5.534447	35.641457	-2953.	4367.8	-2953.	4367.8	-0.459999	0.219999	1.1	4.3	0.656308	0.421421	0.15064	0.	0.	155
50.960	13:22:52.960	0	0.	0.	0.	5.	-5.531298	35.642509	-2953.	4368.	-2953.	4368.	-0.459999	0.219999	1.1	4.3	0.65446	0.42122	0.143326	0.	0.	155
50.961	13:22:52.961	0	0.	0.	0.	5.	-5.529124	35.643272	-2953.1	4368.2	-2953.1	4368.2	-0.459999	0.219999	1.1	4.3	0.651311	0.420193	0.13504	0.	0.	155
50.963	13:22:52.963	0	0.	0.	0.	5.	-5.559376	35.651459	-2954.1	4374.7	-2954.1	4374.7	-0.23	-0.439999	1.1	4.3	0.606973	0.345907	0.106687	0.	0.	155
50.967	13:22:52.967	0	0.	0.	0.	5.	-5.56288	35.651421	-2954.1	4375.	-2954.1	4375.	-0.23	-0.439999	1.1	4.3	0.605132	0.335998	0.102873	0.	0.	155
50.981	13:22:52.981	0	0.	0.	0.	5.	-5.565634	35.651367	-2954.1	4375.2	-2954.1	4375.2	-0.179998	-0.549999	1.1	4.3	0.604873	0.323895	0.097213	0.	0.	155
50.983	13:22:52.983	0	0.	0.	0.	5.	-5.570458	35.651226	-2954.2	4375.6	-2954.2	4375.6	-0.179998	-0.549999	1.1	4.3	0.60201	0.309546	0.093387	0.	0.	155
50.989	13:22:52.989	0	0.	0.	0.	5.	-5.574708	35.651039	-2954.2	4375.9	-2954.2	4375.9	-0.179998	-0.549999	1.1	4.3	0.599874	0.293902	0.091044	0.	0.	155
50.997	13:22:52.997	0	0.	0.	0.	5.	-5.57794	35.65089	-2954.3	4376.1	-2954.3	4376.1	-0.179998	-0.549999	1.1	4.3	0.598983	0.276267	0.087681	0.	0.	155
51.006	13:22:53.006	0	0.	0.	0.	5.	-5.58381	35.650543	-2954.3	4376.4	-2954.3	4376.4	-0.129999	-0.679998	1.1	4.3	0.595673	0.258358	0.088951	0.	0.	155
51.014	13:22:53.014	0	0.	0.	0.	5.	-5.588755	35.650219	-2954.4	4376.7	-2954.4	4376.7	-0.129999	-0.679998	1.1	4.3	0.594609	0.240219	0.091263	0.	0.	155
51.021	13:22:53.021	0	0.	0.	0.	5.	-5.593804	35.649872	-2954.4	4377.	-2954.4	4377.	-0.129999	-0.679998	1.1	4.3	0.593835	0.222786	0.094587	0.	0.	155
51.053	13:22:53.053	0	0.	0.	0.	5.	-5.599044	35.649483	-2954.5	4377.3	-2954.5	4377.3	-0.129999	-0.679998	1.1	4.3	0.592015	0.205733	0.097062	0.	0.	155
51.056	13:22:53.056	0	0.	0.	0.	5.	-5.603165	35.649151	-2954.5	4377.5	-2954.5	4377.5	-0.049999	-0.769999	1.1	4.2	0.589714	0.19043	0.103415	0.	0.	155
51.256	13:22:53.256	0	0.	0.	0.	5.	-5.608702	35.648697	-2954.5	4377.7	-2954.5	4377.7	-0.049999	-0.769999	1.1	4.2	0.590266	0.175267	0.109816	0.	0.	155
51.258	13:22:53.258	0	0.	0.	0.	5.	-5.615736	35.648109	-2954.6	4378.1	-2954.6	4378.1	-0.049999	-0.769999	1.1	4.2	0.588603	0.16289	0.115529	0.	0.	155
51.261	13:22:53.261	0	0.	0.	0.	5.	-5.626346	35.647121	-2954.7	4378.6	-2954.7	4378.6	-0.029999	-0.859999	1.1	4.2	0.583756	0.143326	0.12735	0.	0.	155
51.263	13:22:53.263	0	0.	0.	0.	5.	-5.634263	35.646343	-2954.7	4378.9	-2954.7	4378.9	-0.029999	-0.859999	1.1	4.2	0.583918	0.1353	0.131257	0.	0.	155
51.270	13:22:53.270	0	0.	0.	0.	5.	-5.64712	35.645054	-2954.8	4379.5	-2954.8	4379.5	-0.029999	-0.859999	1.1	4.2	0.581883	0.124437	0.133399	0.	0.	155
51.271	13:22:53.271	0	0.	0.	0.	5.	-5.653523	35.644405	-2954.9	4379.8	-2954.9	4379.8	0.049999	-0.909998	1.1	4.2	0.582511	0.120039	0.130922	0.	0.	155
51.274	13:22:53.274	0	0.	0.	0.	5.	-5.76419	35.634369	-2955.7	4385.3	-2955.7	4385.3	0.249998	-0.999998	1.1	4.1	0.591713	-0.044577	0.022726	0.	0.	155
51.276	13:22:53.276	0	0.	0.	0.	5.	-5.770124	35.633915	-2955.8	4385.6	-2955.8	4385.6	0.249998	-0.999998	1.1	4.1	0.591426	-0.044326	0.022428	0.	0.	155
51.292	13:22:53.292	0	0.	0.	0.	5.	-5.774615	35.633598	-2955.8	4385.9	-2955.8	4385.9	0.249998	-0.999998	1.1	4.1	0.59351	-0.042554	0.021081	0.	0.	155
51.307	13:22:53.307	0	0.	0.	0.	5.	-5.779024	35.633293	-2955.9	4386.2	-2955.9	4386.2	0.279999	-1.009998	1.1	4.	0.593612	-0.038217	0.018574	0.	0.	155
51.309	13:22:53.309	0	0.	0.	0.	5.	-5.783487	35.63298	-2955.9	4386.5	-2955.9	4386.5	0.279999	-1.009998	1.1	4.	0.59278	-0.032904	0.015698	0.	0.	155
51.310	13:22:53.310	0	0.	0.	0.	5.	-5.7879	35.632675	-2956.	4386.7	-2956.	4386.7	0.279999	-1.009998	1.1	4.	0.593467	-0.025396	0.012085	0.	0.	155
51.315	13:22:53.315	0	0.	0.	0.	5.	-5.791064	35.632469	-2956.	4387.	-2956.	4387.	0.339998	-0.969997	1.1	4.	0.594934	-0.01928	0.006666	0.	0.	155
51.337	13:22:53.337	0	0.	0.	0.	5.	-5.802764	35.631836	-2956.1	4387.8	-2956.1	4387.8	0.339998	-0.969997	1.1	4.	0.598555	-0.001716	-0.009344	0.	0.	155
51.570	13:22:53.570	0	0.	0.	0.	5.	-5.813583	35.631481	-2956.3	4388.7	-2956.3	4388.7	0.329998	-0.969997	1.1	4.	0.6028	0.001648	-0.033457	0.	0.	155
51.572	13:22:53.572	0	0.	0.	0.	5.	-5.816464	35.631447	-2956.3	4389.	-2956.3	4389.	0.329998	-0.969997	1.1	4.	0.603834	-0.001648	-0.039874	0.	0.	155
51.574	13:22:53.574	0	0.	0.	0.	5.	-5.819061	35.631466	-2956.4	4389.3	-2956.4	4389.3	0.329998	-0.969997	1.1	4.	0.606155	-0.006287	-0.049711	0.	0.	155
51.575	13:22:53.575	0	0.	0.	0.	5.	-5.820971	35.631481	-2956.4	4389.5	-2956.4	4389.5	0.4	-0.929998	1.2	3.9	0.605385	-0.013279	-0.057417	0.	0.	155
51.577	13:22:53.577	0	0.	0.	0.	5.	-5.825947	35.631668	-2956.5	4390.1	-2956.5	4390.1	0.4	-0.929998	1.2	3.9	0.610041	-0.027591	-0.072491	0.	0.	155
51.579	13:22:53.579	0	0.	0.	0.	5.	-5.827784	35.631817	-2956.6	4390.4	-2956.6	4390.4	0.4	-0.929998	1.2	3.9	0.610471	-0.035957	-0.078093	0.	0.	155
51.580	13:22:53.580	0	0.	0.	0.	5.	-5.829727	35.631939	-2956.6	4390.7	-2956.6	4390.7	0.4	-0.929998	1.2	3.9	0.60987	-0.043654	-0.081065	0.	0.	155
51.582	13:22:53.582	0	0.	0.	0.	5.	-5.869053	35.634438	-2957.6	4396.5	-2957.6	4396.5	0.429998	-0.739998	1.2	3.8	0.609851	-0.017884	-0.099079	0.	0.	155
51.590	13:22:53.590	0	0.	0.	0.	5.	-5.873684	35.634911	-2957.7	4397.4	-2957.7	4397.4	0.429998	-0.739998	1.2	3.8	0.612412	-0.023928	-0.114258	0.	0.	155
51.606	13:22:53.606	0	0.	0.	0.	5.	-5.875016	35.635098	-2957.8	4397.6	-2957.8	4397.6	0.429998	-0.739998	1.2	3.8	0.613378	-0.025943	-0.119613	0.	0.	155
51.608	13:22:53.608	0	0.	0.	0.	5.	-5.87587	35.635265	-2957.8	4397.9	-2957.8	4397.9	0.409998	-0.689999	1.3	3.8	0.614488	-0.028803	-0.123188	0.	0.	155
51.626	13:22:53.626	0	0.	0.	0.	5.	-5.878307	35.63578	-2957.9	4398.5	-2957.9	4398.5	0.409998	-0.689999	1.3	3.8	0.615335	-0.032537	-0.127901	0.	0.	155
51.630	13:22:53.630	0	0.	0.	0.	5.	-5.878933	35.635983	-2957.9	4398.7	-2957.9	4398.7	0.409998	-0.689999	1.3	3.8	0.616521	-0.033798	-0.130758	0.	0.	155
51.638	13:22:53.638	0	0.	0.	0.	5.	-5.880003	35.636314	-2958.	4399.	-2958.	4399.	0.4	-0.689999	1.3	3.7	0.616095	-0.035713	-0.132636	0.	0.	155
51.647	13:22:53.647	0	0.	0.	0.	5.	-5.880867	35.636574	-2958.	4399.3	-2958.	4399.3	0.4	-0.689999	1.3	3.7	0.616216	-0.036324	-0.132895	0.	0.	155
51.654	13:22:53.654	0	0.	0.	0.	5.	-5.881605	35.636856	-2958.1	4399.6	-2958.1	4399.6	0.4	-0.689999	1.3	3.7	0.617487	-0.036935	-0.131591	0.	0.	155
51.889	13:22:53.889	0	0.	0.	0.	5.	-5.882065	35.637081	-2958.1	4399.8	-2958.1	4399.8	0.4	-0.689999	1.3	3.7	0.618536	-0.037828	-0.133667	0.	0.	155
51.893	13:22:53.893	0	0.	0.	0.	5.	-5.883618	35.637722	-2958.2	4400.4	-2958.2	4400.4	0.409998	-0.639999	1.3	3.7	0.616457	-0.040294	-0.131926	0.	0.	155
51.894	13:22:53.894	0	0.	0.	0.	5.	-5.884367	35.638	-2958.3	4400.7	-2958.3	4400.7	0.409998	-0.639999	1.3	3.7	0.617273	-0.041821	-0.13063	0.	0.	155
51.901	13:22:53.901	0	0.	0.	0.	5.	-5.88778	35.639011	-2958.4	4401.8	-2958.4	4401.8	0.409998	-0.639999	1.3	3.7	0.615667	-0.04677	-0.125052	0.	0.	155
51.903	13:22:53.903	0	0.	0.	0.	5.	-5.902717	35.645107	-2959.5	4408.3	-2959.5	4408.3	0.339998	-0.449999	1.4	3.6	0.627328	-0.026004	-0.152227	0.	0.	155
51.907	13:22:53.907	0	0.	0.	0.	5.	-5.901785	35.645615	-2959.5	4408.5	-2959.5	4408.5	0.289999	-0.4	1.4	3.6	0.628415	-0.029606	-0.154154	0.	0.	155
51.920	13:22:53.920	0	0.	0.	0.	5.	-5.900643	35.646156	-2959.6	4408.8	-2959.6	4408.8	0.289999	-0.4	1.4	3.6	0.631051	-0.033637	-0.15356	0.	0.	155
51.933	13:22:53.933	0	0.	0.	0.	5.	-5.899213	35.64674	-2959.6	4409.1	-2959.6	4409.1	0.289999	-0.4	1.4	3.6	0.632591	-0.037549	-0.152423	0.	0.	155
51.934	13:22:53.934	0	0.	0.	0.	5.	-5.897359	35.647388	-2959.7	4409.4	-2959.7	4409.4	0.289999	-0.4	1.4	3.6	0.636181	-0.040416	-0.151739	0.	0.	155
51.943	13:22:53.943	0	0.	0.	0.	5.	-5.895289	35.648064	-2959.7	4409.7	-2959.7	4409.7	0.299999	-0.369999	1.4	3.6	0.636611	-0.04439	-0.14881	0.	0.	155
51.954	13:22:53.954	0	0.	0.	0.	5.	-5.893291	35.648731	-2959.8	4409.9	-2959.8	4409.9	0.299999	-0.369999	1.4	3.6	0.636179	-0.047442	-0.145052	0.	0.	155
51.955	13:22:53.955	0	0.	0.	0.	5.	-5.891088	35.649426	-2959.8	4410.2	-2959.8	4410.2	0.299999	-0.369999	1.4	3.6	0.639002	-0.049886	-0.140557	0.	0.	155
51.966	13:22:53.966	0	0.	0.	0.	5.	-5.889166	35.649982	-2959.9	4410.4	-2959.9	4410.4	0.299999	-0.369999	1.4	3.6	0.640642	-0.051696	-0.137768	0.	0.	155
52.175	13:22:54.175	0	0.	0.	0.	5.	-5.885879	35.650925	-2959.9	4410.8	-2959.9	4410.8	0.299999	-0.369999	1.4	3.6	0.640958	-0.051903	-0.133287	0.	0.	155
52.178	13:22:54.178	0	0.	0.	0.	5.	-5.883304	35.651672	-2960.	4411.	-2960.	4411.	0.299999	-0.369999	1.4	3.6	0.640738	-0.051781	-0.129776	0.	0.	155
52.179	13:22:54.179	0	0.	0.	0.	5.	-5.880725	35.652416	-2960.	4411.3	-2960.	4411.3	0.299999	-0.369999	1.4	3.6	0.640518	-0.049398	-0.126197	0.	0.	155
52.181	13:22:54.181	0	0.	0.	0.	5.	-5.878824	35.652966	-2960.	4411.5	-2960.	4411.5	0.299999	-0.369999	1.4	3.6	0.640316	-0.046293	-0.12236	0.	0.	155
52.183	13:22:54.183	0	0.	0.	0.	5.	-5.876238	35.653709	-2960.1	4411.8	-2960.1	4411.8	0.299999	-0.369999	1.4	3.6	0.641776	-0.042202	-0.122027	0.	0.	155
52.184	13:22:54.184	0	0.	0.	0.	5.	-5.87298	35.654644	-2960.1	4412.2	-2960.1	4412.2	0.249998	-0.289999	1.4	3.6	0.640255	-0.038247	-0.121934	0.	0.	155
52.187	13:22:54.187	0	0.	0.	0.	5.	-5.868077	35.656086	-2960.2	4412.7	-2960.2	4412.7	0.249998	-0.289999	1.4	3.6	0.639605	-0.027225	-0.124908	0.	0.	155
52.188	13:22:54.188	0	0.	0.	0.	5.	-5.821301	35.670151	-2961.2	4418.6	-2961.2	4418.6	0.169998	-0.169998	1.4	3.5	0.641364	-0.024905	-0.234818	0.	0.	155
52.202	13:22:54.202	0	0.	0.	0.	5.	-5.816335	35.671535	-2961.3	4419.1	-2961.3	4419.1	0.169998	-0.169998	1.4	3.5	0.641828	-0.026676	-0.238431	0.	0.	155
52.210	13:22:54.210	0	0.	0.	0.	5.	-5.814176	35.67218	-2961.3	4419.4	-2961.3	4419.4	0.099998	-0.16	1.4	3.5	0.638701	-0.028629	-0.237129	0.	0.	155
52.215	13:22:54.215	0	0.	0.	0.	5.	-5.812157	35.672806	-2961.4	4419.7	-2961.4	4419.7	0.099998	-0.16	1.4	3.5	0.638639	-0.028874	-0.236106	0.	0.	155
52.231	13:22:54.231	0	0.	0.	0.	5.	-5.808071	35.674053	-2961.5	4420.3	-2961.5	4420.3	0.099998	-0.16	1.4	3.5	0.637382	-0.030034	-0.232892	0.	0.	155
52.248	13:22:54.248	0	0.	0.	0.	5.	-5.806479	35.67461	-2961.5	4420.5	-2961.5	4420.5	0.08	-0.099998	1.4	3.5	0.63465	-0.031065	-0.228114	0.	0.	155
52.251	13:22:54.251	0	0.	0.	0.	5.	-5.805044	35.675144	-2961.6	4420.8	-2961.6	4420.8	0.08	-0.099998	1.4	3.5	0.63462	-0.03095	-0.227202	0.	0.	155
52.264	13:22:54.264	0	0.	0.	0.	5.	-5.803814	35.675644	-2961.6	4421.1	-2961.6	4421.1	0.08	-0.099998	1.4	3.5	0.632568	-0.031621	-0.224565	0.	0.	155
52.478	13:22:54.478	0	0.	0.	0.	5.	-5.802714	35.676121	-2961.7	4421.4	-2961.7	4421.4	0.08	-0.099998	1.4	3.5	0.6322	-0.030828	-0.222518	0.	0.	155
52.480	13:22:54.480	0	0.	0.	0.	5.	-5.801716	35.676579	-2961.7	4421.7	-2961.7	4421.7	0.08	-0.099998	1.4	3.5	0.630319	-0.030522	-0.220517	0.	0.	155
52.482	13:22:54.482	0	0.	0.	0.	5.	-5.801092	35.676975	-2961.7	4421.9	-2961.7	4421.9	0.08	-0.099998	1.4	3.5	0.628536	-0.02979	-0.218576	0.	0.	155
52.486	13:22:54.486	0	0.	0.	0.	5.	-5.800709	35.67733	-2961.8	4422.2	-2961.8	4422.2	0.08	-0.099998	1.4	3.5	0.627002	-0.028509	-0.217195	0.	0.	155
52.488	13:22:54.488	0	0.	0.	0.	5.	-5.800503	35.677658	-2961.8	4422.5	-2961.8	4422.5	0.08	-0.099998	1.4	3.5	0.625141	-0.027347	-0.216046	0.	0.	155
52.489	13:22:54.489	0	0.	0.	0.	5.	-5.80055	35.677944	-2961.9	4422.8	-2961.9	4422.8	0.08	-0.099998	1.4	3.5	0.623835	-0.024722	-0.216596	0.	0.	155
52.490	13:22:54.490	0	0.	0.	0.	5.	-5.800716	35.678215	-2961.9	4423.1	-2961.9	4423.1	0.019999	-0.059999	1.4	3.5	0.623139	-0.022646	-0.218093	0.	0.	155
52.492	13:22:54.492	0	0.	0.	0.	5.	-5.807263	35.683071	-2962.9	4428.9	-2962.9	4428.9	-0.169998	0.089998	1.4	3.5	0.626173	-0.040538	-0.203758	0.	0.	155
52.494	13:22:54.494	0	0.	0.	0.	5.	-5.807012	35.683315	-2962.9	4429.1	-2962.9	4429.1	-0.169998	0.089998	1.4	3.5	0.627665	-0.041819	-0.193975	0.	0.	155
52.497	13:22:54.497	0	0.	0.	0.	5.	-5.806452	35.683746	-2963.	4429.5	-2963.	4429.5	-0.169998	0.089998	1.4	3.5	0.627246	-0.042921	-0.182488	0.	0.	155
52.508	13:22:54.508	0	0.	0.	0.	5.	-5.806257	35.683979	-2963.	4429.7	-2963.	4429.7	-0.169998	0.089998	1.4	3.5	0.626102	-0.042543	-0.169338	0.	0.	155
52.510	13:22:54.510	0	0.	0.	0.	5.	-5.806056	35.684345	-2963.	4430.	-2963.	4430.	-0.169998	0.089998	1.4	3.5	0.624376	-0.041943	-0.157123	0.	0.	155
52.546	13:22:54.546	0	0.	0.	0.	5.	-5.806245	35.684582	-2963.1	4430.3	-2963.1	4430.3	-0.189999	0.099998	1.4	3.5	0.621925	-0.040566	-0.143555	0.	0.	155
52.559	13:22:54.559	0	0.	0.	0.	5.	-5.806621	35.684788	-2963.1	4430.6	-2963.1	4430.6	-0.189999	0.099998	1.4	3.5	0.621876	-0.037912	-0.130295	0.	0.	155
52.561	13:22:54.561	0	0.	0.	0.	5.	-5.807065	35.684978	-2963.2	4430.9	-2963.2	4430.9	-0.189999	0.099998	1.4	3.5	0.62086	-0.035896	-0.116823	0.	0.	155
52.563	13:22:54.563	0	0.	0.	0.	5.	-5.80771	35.685135	-2963.2	4431.2	-2963.2	4431.2	-0.189999	0.099998	1.4	3.5	0.619689	-0.032843	-0.102549	0.	0.	155
52.565	13:22:54.565	0	0.	0.	0.	5.	-5.808341	35.685226	-2963.3	4431.4	-2963.3	4431.4	-0.189999	0.099998	1.4	3.5	0.617134	-0.030166	-0.088374	0.	0.	155
52.568	13:22:54.568	0	0.	0.	0.	5.	-5.809659	35.685333	-2963.3	4431.7	-2963.3	4431.7	-0.189999	0.099998	1.4	3.5	0.61638	-0.026187	-0.078135	0.	0.	155
52.570	13:22:54.570	0	0.	0.	0.	5.	-5.810892	35.685387	-2963.4	4432.	-2963.4	4432.	-0.189999	0.099998	1.4	3.5	0.614557	-0.023562	-0.065805	0.	0.	155
52.792	13:22:54.792	0	0.	0.	0.	5.	-5.813132	35.685463	-2963.4	4432.5	-2963.4	4432.5	-0.16	0.119999	1.4	3.5	0.614346	-0.018203	-0.048808	0.	0.	155
52.793	13:22:54.793	0	0.	0.	0.	5.	-5.814487	35.685493	-2963.5	4432.8	-2963.5	4432.8	-0.16	0.119999	1.4	3.5	0.614724	-0.016764	-0.042017	0.	0.	155
52.795	13:22:54.795	0	0.	0.	0.	5.	-5.815889	35.685513	-2963.5	4433.	-2963.5	4433.	-0.16	0.119999	1.4	3.5	0.61371	-0.014207	-0.038821	0.	0.	155
52.796	13:22:54.796	0	0.	0.	0.	5.	-5.817694	35.685532	-2963.6	4433.4	-2963.6	4433.4	-0.16	0.119999	1.4	3.5	0.613712	-0.012574	-0.036399	0.	0.	155
52.798	13:22:54.798	0	0.	0.	0.	5.	-5.819173	35.685535	-2963.6	4433.7	-2963.6	4433.7	-0.16	0.15	1.4	3.5	0.613812	-0.012085	-0.034564	0.	0.	155
52.800	13:22:54.800	0	0.	0.	0.	5.	-5.820527	35.685558	-2963.7	4433.9	-2963.7	4433.9	-0.16	0.15	1.4	3.5	0.614622	-0.011719	-0.034438	0.	0.	155
52.802	13:22:54.802	0	0.	0.	0.	5.	-5.821882	35.685581	-2963.7	4434.2	-2963.7	4434.2	-0.16	0.15	1.4	3.5	0.614337	-0.012146	-0.032609	0.	0.	155
52.804	13:22:54.804	0	0.	0.	0.	5.	-5.823123	35.685623	-2963.8	4434.5	-2963.8	4434.5	-0.16	0.15	1.4	3.5	0.614522	-0.012879	-0.035111	0.	0.	155
52.805	13:22:54.805	0	0.	0.	0.	5.	-5.858725	35.68433	-2964.7	4440.	-2964.7	4440.	0.019999	0.16	1.4	3.6	0.604392	-0.024875	0.018267	0.	0.	155
52.818	13:22:54.818	0	0.	0.	0.	5.	-5.861939	35.684063	-2964.7	4440.4	-2964.7	4440.4	0.019999	0.16	1.4	3.6	0.604023	-0.021364	0.020028	0.	0.	155
52.829	13:22:54.829	0	0.	0.	0.	5.	-5.867539	35.683548	-2964.8	4440.9	-2964.8	4440.9	0.07	0.16	1.4	3.6	0.602008	-0.012818	0.023203	0.	0.	155
52.837	13:22:54.837	0	0.	0.	0.	5.	-5.870468	35.683262	-2964.9	4441.2	-2964.9	4441.2	0.07	0.16	1.4	3.6	0.601008	-0.008911	0.024728	0.	0.	155
52.861	13:22:54.861	0	0.	0.	0.	5.	-5.873423	35.682976	-2964.9	4441.5	-2964.9	4441.5	0.07	0.16	1.4	3.6	0.601599	-0.005249	0.025337	0.	0.	155
52.862	13:22:54.862	0	0.	0.	0.	5.	-5.876328	35.682693	-2965.	4441.8	-2965.	4441.8	0.07	0.16	1.4	3.6	0.602074	-0.001709	0.024972	0.	0.	155
52.864	13:22:54.864	0	0.	0.	0.	5.	-5.879193	35.682419	-2965.	4442.	-2965.	4442.	0.07	0.16	1.4	3.6	0.601784	0.000244	0.025274	0.	0.	155
52.866	13:22:54.866	0	0.	0.	0.	5.	-5.882143	35.682129	-2965.1	4442.3	-2965.1	4442.3	0.109999	0.16	1.4	3.6	0.601633	0.002014	0.025582	0.	0.	155
52.867	13:22:54.867	0	0.	0.	0.	5.	-5.88512	35.681831	-2965.1	4442.6	-2965.1	4442.6	0.109999	0.16	1.4	3.6	0.600498	0.002625	0.025153	0.	0.	155
52.887	13:22:54.887	0	0.	0.	0.	5.	-5.891043	35.681244	-2965.2	4443.2	-2965.2	4443.2	0.109999	0.16	1.4	3.6	0.601514	0.003967	0.020268	0.	0.	155
52.889	13:22:54.889	0	0.	0.	0.	5.	-5.893919	35.680965	-2965.2	4443.4	-2965.2	4443.4	0.109999	0.16	1.4	3.6	0.601498	0.004028	0.015874	0.	0.	155
53.108	13:22:55.108	0	0.	0.	0.	5.	-5.896866	35.680672	-2965.3	4443.7	-2965.3	4443.7	0.109999	0.16	1.4	3.6	0.600753	0.003174	0.01276	0.	0.	155
53.110	13:22:55.110	0	0.	0.	0.	5.	-5.899767	35.680386	-2965.3	4444.	-2965.3	4444.	0.109999	0.16	1.4	3.6	0.601008	0.002197	0.008669	0.	0.	155
53.112	13:22:55.112	0	0.	0.	0.	5.	-5.902678	35.680096	-2965.4	4444.3	-2965.4	4444.3	0.109999	0.16	1.4	3.6	0.601058	0.001038	0.004762	0.	0.	155
53.115	13:22:55.115	0	0.	0.	0.	5.	-5.907715	35.6796	-2965.5	4444.8	-2965.5	4444.8	0.139999	0.109999	1.4	3.6	0.601918	-0.000993	-0.005037	0.	0.	155
53.116	13:22:55.116	0	0.	0.	0.	5.	-5.911172	35.679268	-2965.5	4445.1	-2965.5	4445.1	0.139999	0.109999	1.4	3.6	0.601684	-0.002502	-0.008303	0.	0.	155
53.119	13:22:55.119	0	0.	0.	0.	5.	-5.913784	35.679035	-2965.6	4445.4	-2965.6	4445.4	0.139999	0.109999	1.4	3.6	0.602853	-0.004272	-0.011783	0.	0.	155
53.120	13:22:55.120	0	0.	0.	0.	5.	-5.916457	35.678787	-2965.6	4445.7	-2965.6	4445.7	0.219999	0.129999	1.4	3.6	0.601872	-0.005554	-0.013066	0.	0.	155
53.121	13:22:55.121	0	0.	0.	0.	5.	-5.995102	35.669228	-2966.6	4451.8	-2966.6	4451.8	0.389999	0.109999	1.5	3.6	0.585141	-0.012513	-0.00873	0.	0.	155
53.123	13:22:55.123	0	0.	0.	0.	5.	-5.999994	35.668518	-2966.7	4452.1	-2966.7	4452.1	0.389999	0.109999	1.5	3.6	0.583194	-0.009766	-0.007082	0.	0.	155
53.129	13:22:55.129	0	0.	0.	0.	5.	-6.004941	35.667797	-2966.7	4452.4	-2966.7	4452.4	0.389999	0.109999	1.5	3.6	0.582923	-0.007385	-0.004946	0.	0.	155
53.146	13:22:55.146	0	0.	0.	0.	5.	-6.014877	35.666348	-2966.8	4452.9	-2966.8	4452.9	0.389999	0.109999	1.5	3.6	0.583346	-0.001587	-0.003296	0.	0.	155
53.156	13:22:55.156	0	0.	0.	0.	5.	-6.019763	35.665638	-2966.9	4453.2	-2966.9	4453.2	0.389999	0.109999	1.5	3.6	0.583228	-0.000305	-0.002625	0.	0.	155
53.168	13:22:55.168	0	0.	0.	0.	5.	-6.02463	35.664932	-2966.9	4453.5	-2966.9	4453.5	0.389999	0.109999	1.5	3.6	0.583025	0.002563	-0.004579	0.	0.	155
53.169	13:22:55.169	0	0.	0.	0.	5.	-6.028312	35.664394	-2966.9	4453.7	-2966.9	4453.7	0.389999	0.109999	1.5	3.6	0.58277	0.003618	-0.007389	0.	0.	155
53.186	13:22:55.186	0	0.	0.	0.	5.	-6.03442	35.663502	-2967.	4454.1	-2967.	4454.1	0.359999	0.099998	1.5	3.6	0.583498	0.005127	-0.011051	0.	0.	155
53.188	13:22:55.188	0	0.	0.	0.	5.	-6.039191	35.662811	-2967.1	4454.3	-2967.1	4454.3	0.359999	0.099998	1.5	3.6	0.58408	0.006119	-0.016324	0.	0.	155
